docId,filename,top topics, and contribution to doc ...
716,null-source,9,0.500,1,0.500
717,null-source,8,0.500,5,0.500
718,null-source,10,0.500,2,0.500
719,null-source,6,0.500,4,0.500
720,null-source,7,0.500,3,0.500
721,null-source,2,1.000
722,null-source,10,0.500,7,0.500
723,null-source,9,0.500,5,0.500
724,null-source,8,0.500,2,0.500
725,null-source,10,0.500,3,0.500
726,null-source,4,0.500,3,0.500
727,null-source,5,0.500,4,0.500
728,null-source,10,0.500,1,0.500
729,null-source,10,0.500,1,0.500
730,null-source,7,0.500,6,0.500
731,null-source,7,0.500,1,0.500
732,null-source,3,1.000
733,null-source,8,0.500,4,0.500
734,null-source,6,0.500,5,0.500
735,null-source,10,0.500,7,0.500
736,null-source,10,0.500,2,0.500
737,null-source,7,0.250,3,0.250,2,0.250,10,0.125,6,0.125
738,null-source,3,0.500,1,0.500
739,null-source,9,1.000
740,null-source,7,0.500,4,0.500
741,null-source,9,0.500,5,0.500
742,null-source,2,0.500,1,0.500
743,null-source,10,0.500,8,0.500
744,null-source,9,0.500,3,0.500
745,null-source,2,1.000
746,null-source,3,0.500,2,0.500
747,null-source,9,0.500,8,0.500
748,null-source,3,1.000
749,null-source,6,0.500,4,0.500
750,null-source,10,0.500,9,0.500
751,null-source,5,0.500,3,0.500
752,null-source,3,0.500,2,0.500
753,null-source,10,0.500,3,0.500
754,null-source,7,0.500,3,0.500
755,null-source,9,0.500,4,0.500
756,null-source,4,0.500,1,0.500
757,null-source,6,0.500,4,0.500
758,null-source,9,0.500,7,0.500
759,null-source,6,1.000
760,null-source,1,1.000
761,null-source,9,0.500,10,0.167,5,0.167,4,0.167
762,null-source,8,0.500,7,0.500
763,null-source,6,0.500,5,0.500
764,null-source,6,0.500,2,0.500
765,null-source,10,0.222,9,0.222,2,0.222,7,0.111,5,0.111,3,0.111
766,null-source,4,0.500,1,0.500
767,null-source,10,0.500,4,0.500
768,null-source,5,0.500,1,0.500
769,null-source,5,0.500,2,0.500
770,null-source,4,1.000
771,null-source,8,0.500,4,0.500
772,null-source,3,0.500,1,0.500
773,null-source,7,0.333,3,0.333,1,0.333
774,null-source,8,0.500,4,0.500
775,null-source,9,0.500,8,0.500
776,null-source,10,0.500,5,0.500
777,null-source,9,0.333,7,0.333,5,0.333
778,null-source,6,0.500,5,0.500
779,null-source,5,1.000
780,null-source,5,0.500,3,0.500
781,null-source,8,0.500,1,0.500
782,null-source,10,0.500,9,0.500
783,null-source,7,0.500,6,0.500
784,null-source,6,0.500,1,0.500
785,null-source,2,0.250,1,0.250,10,0.125,9,0.125,8,0.125,6,0.125
786,null-source,9,0.500,7,0.500
787,null-source,4,0.500,2,0.500
788,null-source,2,0.500,1,0.500
789,null-source,5,0.500,10,0.250,7,0.250
790,null-source,10,0.500,9,0.500
791,null-source,7,0.500,1,0.500
792,null-source,9,0.500,6,0.500
793,null-source,9,0.500,4,0.500
794,null-source,6,0.500,2,0.500
795,null-source,10,0.500,5,0.500
796,null-source,6,0.500,3,0.500
797,null-source,9,0.375,10,0.125,7,0.125,4,0.125,3,0.125,1,0.125
798,null-source,4,0.500,3,0.500
799,null-source,5,0.500,1,0.500
800,null-source,7,0.500,5,0.500
801,null-source,8,0.500,2,0.500
802,null-source,5,0.500,3,0.500
803,null-source,10,0.500,4,0.500
804,null-source,10,0.500,1,0.500
805,null-source,7,0.500,2,0.500
806,null-source,10,0.500,7,0.500
807,null-source,8,0.500,6,0.500
808,null-source,7,0.500,3,0.500
809,null-source,3,0.500,10,0.250,2,0.250
810,null-source,8,0.500,4,0.500
811,null-source,10,1.000
812,null-source,6,0.500,1,0.500
813,null-source,9,0.500,4,0.500
814,null-source,7,0.500,5,0.500
815,null-source,3,0.500,1,0.500
816,null-source,2,0.500,1,0.500
817,null-source,7,0.500,6,0.100,5,0.100,4,0.100,3,0.100,1,0.100
818,null-source,9,0.500,6,0.500
819,null-source,9,0.500,1,0.500
820,null-source,7,0.500,3,0.500
821,null-source,8,0.500,1,0.500
822,null-source,4,0.500,1,0.500
823,null-source,7,0.500,5,0.500
824,null-source,8,0.500,3,0.500
825,null-source,5,1.000
826,null-source,7,0.500,2,0.500
827,null-source,9,0.500,1,0.500
828,null-source,7,0.500,4,0.500
829,null-source,5,0.500,3,0.250,10,0.125,6,0.125
830,null-source,1,1.000
831,null-source,4,0.500,2,0.500
832,null-source,10,0.500,2,0.500
833,null-source,1,0.333,6,0.222,10,0.111,8,0.111,4,0.111,2,0.111
834,null-source,6,0.500,5,0.500
835,null-source,4,0.500,3,0.500
836,null-source,3,0.500,1,0.500
837,null-source,1,0.444,7,0.222,9,0.111,6,0.111,2,0.111
838,null-source,6,0.500,5,0.500
839,null-source,8,0.500,6,0.500
840,null-source,9,0.500,3,0.500
841,null-source,10,0.333,6,0.333,4,0.333
842,null-source,8,0.500,2,0.500
843,null-source,10,0.500,7,0.500
844,null-source,8,0.500,7,0.500
845,null-source,10,0.333,9,0.333,5,0.333
846,null-source,7,0.500,4,0.500
847,null-source,10,0.500,1,0.500
848,null-source,5,0.500,3,0.500
849,null-source,6,0.375,10,0.250,7,0.250,5,0.125
850,null-source,9,1.000
851,null-source,8,0.500,7,0.500
852,null-source,8,1.000
853,null-source,9,0.300,6,0.200,4,0.200,10,0.100,5,0.100,2,0.100
854,null-source,7,0.500,4,0.500
855,null-source,8,0.500,2,0.500
856,null-source,5,1.000
857,null-source,4,0.333,10,0.167,9,0.167,8,0.167,1,0.167
858,null-source,8,0.500,6,0.500
859,null-source,8,0.500,5,0.500
860,null-source,8,0.500,7,0.500
861,null-source,7,0.400,2,0.400,4,0.200
862,null-source,7,0.500,1,0.500
863,null-source,10,0.500,4,0.500
864,null-source,10,0.500,1,0.500
865,null-source,8,0.500,1,0.500
866,null-source,10,0.500,4,0.500
867,null-source,2,0.500,1,0.500
868,null-source,10,0.500,5,0.500
869,null-source,7,0.500,6,0.250,4,0.250
870,null-source,9,0.500,2,0.500
871,null-source,4,0.500,1,0.500
872,null-source,10,0.500,1,0.500
873,null-source,7,0.250,1,0.250,3,0.167,9,0.083,8,0.083,5,0.083,2,0.083
874,null-source,6,0.500,5,0.500
875,null-source,10,0.500,7,0.500
876,null-source,7,0.500,3,0.500
877,null-source,7,0.333,5,0.333,4,0.333
878,null-source,9,0.500,4,0.500
879,null-source,9,0.500,3,0.500
880,null-source,6,0.500,3,0.500
881,null-source,8,0.500,1,0.500
882,null-source,5,0.500,1,0.500
883,null-source,6,0.500,2,0.500
884,null-source,10,1.000
885,null-source,10,0.500,6,0.500
886,null-source,9,0.500,3,0.500
887,null-source,10,0.500,6,0.500
888,null-source,4,0.500,2,0.500
889,null-source,2,0.500,1,0.500
890,null-source,8,0.500,6,0.500
891,null-source,8,0.500,6,0.500
892,null-source,9,0.500,2,0.500
893,null-source,8,0.300,6,0.200,2,0.200,9,0.100,7,0.100,3,0.100
894,null-source,9,0.500,5,0.500
895,null-source,4,0.500,3,0.500
896,null-source,10,0.500,6,0.500
897,null-source,10,0.250,9,0.250,6,0.250,1,0.250
898,null-source,5,0.500,1,0.500
899,null-source,9,1.000
900,null-source,10,0.500,2,0.500
901,null-source,10,0.333,9,0.333,4,0.333
902,null-source,8,0.500,5,0.500
903,null-source,4,0.500,2,0.500
904,null-source,7,0.500,2,0.500
905,null-source,3,0.500,9,0.250,1,0.250
906,null-source,10,0.500,1,0.500
907,null-source,10,0.500,1,0.500
908,null-source,7,0.500,4,0.500
909,null-source,8,0.286,2,0.286,10,0.143,6,0.143,5,0.143
910,null-source,8,0.500,5,0.500
911,null-source,6,0.500,3,0.500
912,null-source,8,1.000
913,null-source,6,0.400,5,0.200,3,0.200,2,0.200
914,null-source,9,0.500,7,0.500
915,null-source,9,0.500,8,0.500
916,null-source,8,0.500,7,0.500
917,null-source,1,0.333,8,0.222,10,0.111,6,0.111,5,0.111,2,0.111
918,null-source,2,1.000
919,null-source,7,0.500,4,0.500
920,null-source,10,0.500,1,0.500
921,null-source,3,0.429,7,0.286,10,0.143,9,0.143
922,null-source,5,0.500,4,0.500
923,null-source,9,0.500,4,0.500
924,null-source,2,0.500,1,0.500
925,null-source,9,0.333,7,0.333,2,0.333
926,null-source,10,0.500,7,0.500
927,null-source,3,0.500,2,0.500
928,null-source,7,0.500,4,0.500
929,null-source,10,0.333,7,0.333,1,0.333
930,null-source,10,0.500,6,0.500
931,null-source,2,0.500,1,0.500
932,null-source,10,0.500,3,0.500
933,null-source,3,0.286,10,0.143,8,0.143,7,0.143,4,0.143,1,0.143
934,null-source,6,0.500,2,0.500
935,null-source,8,0.500,3,0.500
936,null-source,10,0.500,6,0.500
937,null-source,8,0.167,6,0.167,5,0.167,4,0.167,2,0.167,1,0.167
938,null-source,6,0.500,1,0.500
939,null-source,9,0.500,8,0.500
940,null-source,8,0.500,6,0.500
941,null-source,8,0.333,6,0.333,3,0.333
942,null-source,10,0.500,5,0.500
943,null-source,5,0.500,4,0.500
944,null-source,10,0.500,3,0.500
945,null-source,6,0.500,1,0.500
946,null-source,9,0.500,2,0.500
947,null-source,10,0.500,1,0.500
948,null-source,9,0.500,1,0.500
949,null-source,5,0.222,1,0.222,10,0.111,9,0.111,6,0.111,3,0.111,2,0.111
950,null-source,6,1.000
951,null-source,10,0.500,8,0.500
952,null-source,9,0.500,6,0.500
953,null-source,10,0.333,7,0.333,3,0.333
954,null-source,10,0.500,6,0.500
955,null-source,5,0.500,4,0.500
956,null-source,10,0.500,6,0.500
957,null-source,7,0.250,2,0.250,10,0.125,8,0.125,4,0.125,1,0.125
958,null-source,5,0.500,4,0.500
959,null-source,9,0.500,7,0.500
960,null-source,10,0.500,7,0.500
961,null-source,7,0.250,4,0.250,1,0.250,3,0.125,2,0.125
962,null-source,10,0.500,3,0.500
963,null-source,7,0.500,3,0.500
964,null-source,9,0.500,3,0.500
965,null-source,5,0.455,10,0.182,9,0.182,6,0.091,1,0.091
966,null-source,4,1.000
967,null-source,7,0.500,6,0.500
968,null-source,8,0.500,7,0.500
969,null-source,5,0.500,1,0.500
970,null-source,9,0.500,5,0.500
971,null-source,9,0.500,4,0.500
972,null-source,9,0.500,1,0.500
973,null-source,9,0.222,5,0.222,10,0.111,8,0.111,7,0.111,3,0.111,2,0.111
974,null-source,10,0.500,2,0.500
975,null-source,10,0.500,7,0.500
976,null-source,6,0.500,2,0.500
977,null-source,2,0.286,10,0.143,7,0.143,6,0.143,5,0.143,4,0.143
978,null-source,5,0.500,2,0.500
979,null-source,10,0.500,7,0.500
980,null-source,10,0.500,7,0.500
981,null-source,9,0.400,1,0.400,6,0.200
982,null-source,7,1.000
983,null-source,10,0.500,3,0.500
984,null-source,2,0.500,1,0.500
985,null-source,8,0.333,4,0.222,7,0.111,6,0.111,2,0.111,1,0.111
986,null-source,8,0.500,3,0.500
987,null-source,8,0.500,3,0.500
988,null-source,9,1.000
989,null-source,5,0.667,1,0.333
990,null-source,9,1.000
991,null-source,7,0.500,3,0.500
992,null-source,4,0.500,3,0.500
993,null-source,10,0.200,8,0.200,5,0.200,2,0.200,1,0.200
994,null-source,7,0.500,2,0.500
995,null-source,8,0.500,5,0.500
996,null-source,8,0.500,3,0.500
997,null-source,3,0.250,10,0.125,9,0.125,8,0.125,7,0.125,6,0.125,2,0.125
998,null-source,10,1.000
999,null-source,7,0.500,5,0.500
1000,null-source,4,1.000
1001,null-source,9,0.250,3,0.250,8,0.125,7,0.125,4,0.125,1,0.125
1002,null-source,9,0.500,1,0.500
1003,null-source,9,0.500,2,0.500
1004,null-source,7,0.500,5,0.500
1005,null-source,9,0.333,2,0.222,10,0.111,7,0.111,4,0.111,3,0.111
1006,null-source,10,0.500,7,0.500
1007,null-source,6,0.500,5,0.500
1008,null-source,6,0.500,3,0.500
1009,null-source,9,0.200,6,0.200,5,0.200,3,0.200,2,0.200
1010,null-source,8,0.500,1,0.500
1011,null-source,10,1.000
1012,null-source,8,0.500,1,0.500
1013,null-source,9,0.333,5,0.333,1,0.333
1014,null-source,5,0.500,4,0.500
1015,null-source,8,0.500,6,0.500
1016,null-source,2,0.500,1,0.500
1017,null-source,8,0.500,6,0.500
1018,null-source,4,0.500,1,0.500
1019,null-source,6,0.500,5,0.500
1020,null-source,10,0.500,1,0.500
1021,null-source,6,0.400,10,0.200,7,0.200,4,0.200
1022,null-source,10,0.500,6,0.500
1023,null-source,8,0.500,6,0.500
1024,null-source,7,0.500,2,0.500
1025,null-source,8,0.500,7,0.250,4,0.250
1026,null-source,10,0.500,3,0.500
1027,null-source,9,0.500,3,0.500
1028,null-source,10,0.500,6,0.500
1029,null-source,10,0.333,5,0.333,4,0.333
1030,null-source,10,0.500,3,0.500
1031,null-source,10,0.500,3,0.500
1032,null-source,8,0.500,2,0.500
1033,null-source,10,0.333,9,0.167,7,0.167,6,0.167,4,0.167
1034,null-source,9,0.500,1,0.500
1035,null-source,7,0.500,2,0.500
1036,null-source,3,1.000
1037,null-source,8,0.333,7,0.333,2,0.222,1,0.111
1038,null-source,6,0.500,1,0.500
1039,null-source,10,0.500,6,0.500
1040,null-source,5,0.500,2,0.500
1041,null-source,5,0.500,2,0.500
1042,null-source,4,1.000
1043,null-source,2,0.500,1,0.500
1044,null-source,10,0.500,3,0.500
1045,null-source,10,0.333,7,0.333,1,0.333
1046,null-source,6,0.500,3,0.500
1047,null-source,8,0.500,6,0.500
1048,null-source,5,0.500,2,0.500
1049,null-source,10,0.200,7,0.200,4,0.200,3,0.200,2,0.200
1050,null-source,7,0.500,3,0.500
1051,null-source,9,0.500,8,0.500
1052,null-source,9,0.500,3,0.500
1053,null-source,10,0.273,7,0.182,3,0.182,2,0.182,6,0.091,5,0.091
1054,null-source,8,0.500,6,0.500
1055,null-source,6,0.500,3,0.500
1056,null-source,9,0.500,2,0.500
1057,null-source,10,0.167,7,0.167,6,0.167,5,0.167,4,0.167,2,0.167
1058,null-source,9,0.500,5,0.500
1059,null-source,5,0.500,3,0.500
1060,null-source,10,1.000
1061,null-source,10,0.250,8,0.250,4,0.250,1,0.250
1062,null-source,9,0.500,4,0.500
1063,null-source,3,0.500,1,0.500
1064,null-source,10,0.500,8,0.500
1065,null-source,5,0.500,2,0.500
1066,null-source,6,0.500,3,0.500
1067,null-source,9,0.500,3,0.500
1068,null-source,5,0.500,4,0.500
1069,null-source,7,0.500,4,0.500
1070,null-source,3,0.500,1,0.500
1071,null-source,2,0.500,1,0.500
1072,null-source,5,1.000
1073,null-source,6,1.000
1074,null-source,10,0.500,7,0.500
1075,null-source,10,1.000
1076,null-source,4,0.500,1,0.500
1077,null-source,4,0.333,9,0.222,1,0.222,5,0.111,2,0.111
1078,null-source,10,0.500,8,0.500
1079,null-source,8,0.500,5,0.500
1080,null-source,2,1.000
1081,null-source,6,0.600,8,0.200,5,0.200
1082,null-source,6,0.500,2,0.500
1083,null-source,7,0.500,2,0.500
1084,null-source,4,0.500,3,0.500
1085,null-source,6,0.375,5,0.250,1,0.250,2,0.125
1086,null-source,3,0.500,1,0.500
1087,null-source,2,0.500,1,0.500
1088,null-source,7,0.500,4,0.500
1089,null-source,10,0.333,5,0.333,1,0.333
1090,null-source,10,1.000
1091,null-source,9,0.500,5,0.500
1092,null-source,4,0.500,1,0.500
1093,null-source,5,0.500,3,0.500
1094,null-source,6,0.500,4,0.500
1095,null-source,8,0.500,7,0.500
1096,null-source,4,0.500,2,0.500
1097,null-source,5,0.444,7,0.222,8,0.111,4,0.111,2,0.111
1098,null-source,7,0.500,5,0.500
1099,null-source,3,0.500,2,0.500
1100,null-source,7,0.500,6,0.500
1101,null-source,3,0.500,1,0.500
1102,null-source,4,0.500,3,0.500
1103,null-source,6,0.500,3,0.500
1104,null-source,9,0.500,5,0.500
1105,null-source,7,0.375,9,0.250,8,0.125,6,0.125,5,0.125
1106,null-source,7,0.500,4,0.500
1107,null-source,4,0.500,1,0.500
1108,null-source,3,0.500,2,0.500
1109,null-source,9,0.500,8,0.500
1110,null-source,8,0.500,7,0.500
1111,null-source,6,0.500,4,0.500
1112,null-source,8,0.500,6,0.500
1113,null-source,8,0.286,3,0.286,2,0.286,5,0.143
1114,null-source,5,0.500,2,0.500
1115,null-source,3,0.500,1,0.500
1116,null-source,6,0.500,1,0.500
1117,null-source,5,0.500,1,0.500
1118,null-source,8,0.500,4,0.500
1119,null-source,10,0.500,6,0.500
1120,null-source,9,0.500,3,0.500
1121,null-source,5,0.333,1,0.333,9,0.167,6,0.167
1122,null-source,5,0.500,1,0.500
1123,null-source,10,0.500,4,0.500
1124,null-source,6,0.500,2,0.500
1125,null-source,5,0.500,3,0.500
1126,null-source,9,0.500,7,0.500
1127,null-source,7,0.500,6,0.500
1128,null-source,9,0.500,8,0.500
1129,null-source,1,0.333,2,0.222,8,0.111,7,0.111,5,0.111,4,0.111
1130,null-source,9,0.500,3,0.500
1131,null-source,6,0.500,5,0.500
1132,null-source,10,0.500,9,0.500
1133,null-source,6,0.400,9,0.200,4,0.200,1,0.200
1134,null-source,5,0.500,1,0.500
1135,null-source,5,0.500,3,0.500
1136,null-source,9,0.500,1,0.500
1137,null-source,10,0.500,6,0.500
1138,null-source,6,1.000
1139,null-source,7,0.500,4,0.500
1140,null-source,7,0.500,4,0.500
1141,null-source,2,0.333,4,0.222,9,0.111,8,0.111,5,0.111,1,0.111
1142,null-source,9,0.500,1,0.500
1143,null-source,9,0.500,4,0.500
1144,null-source,5,0.500,1,0.500
1145,null-source,8,0.333,6,0.333,1,0.333
1146,null-source,9,0.500,3,0.500
1147,null-source,7,0.500,5,0.500
1148,null-source,9,0.500,4,0.500
1149,null-source,3,0.667,4,0.167,2,0.167
1150,null-source,7,1.000
1151,null-source,10,0.500,4,0.500
1152,null-source,5,0.500,1,0.500
1153,null-source,4,0.500,9,0.125,6,0.125,5,0.125,1,0.125
1154,null-source,6,0.500,2,0.500
1155,null-source,8,0.500,5,0.500
1156,null-source,8,0.500,4,0.500
1157,null-source,8,0.500,5,0.500
1158,null-source,7,0.500,5,0.500
1159,null-source,3,1.000
1160,null-source,10,0.500,8,0.500
1161,null-source,8,0.500,2,0.250,5,0.125,1,0.125
1162,null-source,6,0.500,3,0.500
1163,null-source,9,0.500,6,0.500
1164,null-source,4,0.500,2,0.500
1165,null-source,8,0.333,10,0.167,7,0.167,4,0.167,1,0.167
1166,null-source,10,0.500,7,0.500
1167,null-source,6,0.500,5,0.500
1168,null-source,4,0.500,1,0.500
1169,null-source,8,0.250,5,0.250,4,0.250,2,0.250
1170,null-source,7,0.500,5,0.500
1171,null-source,9,0.500,1,0.500
1172,null-source,1,1.000
1173,null-source,7,0.500,4,0.500
1174,null-source,8,0.500,5,0.500
1175,null-source,9,0.500,2,0.500
1176,null-source,8,0.500,3,0.500
1177,null-source,6,0.250,10,0.125,9,0.125,8,0.125,7,0.125,4,0.125,2,0.125
1178,null-source,4,1.000
1179,null-source,10,0.500,1,0.500
1180,null-source,7,0.500,2,0.500
1181,null-source,6,0.333,5,0.333,3,0.167,1,0.167
1182,null-source,7,0.500,6,0.500
1183,null-source,9,0.500,4,0.500
1184,null-source,10,1.000
1185,null-source,10,0.500,5,0.500
1186,null-source,9,0.500,2,0.500
1187,null-source,7,0.500,2,0.500
1188,null-source,7,1.000
1189,null-source,4,0.500,1,0.500
1190,null-source,2,0.500,1,0.500
1191,null-source,7,0.500,1,0.500
1192,null-source,9,0.500,7,0.500
1193,null-source,2,1.000
1194,null-source,10,0.500,9,0.500
1195,null-source,4,0.500,1,0.500
1196,null-source,7,1.000
1197,null-source,5,0.333,8,0.222,9,0.111,7,0.111,6,0.111,2,0.111
1198,null-source,9,0.500,4,0.500
1199,null-source,8,0.500,2,0.500
1200,null-source,10,0.500,4,0.500
1201,null-source,10,0.500,1,0.500
1202,null-source,10,1.000
1203,null-source,3,1.000
1204,null-source,9,0.500,8,0.500
1205,null-source,7,0.333,10,0.167,4,0.167,3,0.167,2,0.167
1206,null-source,10,0.500,5,0.500
1207,null-source,8,0.500,4,0.500
1208,null-source,5,1.000
1209,null-source,7,0.375,1,0.375,5,0.125,3,0.125
1210,null-source,2,0.500,1,0.500
1211,null-source,10,0.500,8,0.500
1212,null-source,5,1.000
1213,null-source,10,0.500,1,0.500
1214,null-source,7,0.500,2,0.500
1215,null-source,10,0.500,9,0.500
1216,null-source,10,0.500,1,0.500
1217,null-source,9,0.286,5,0.286,8,0.143,6,0.143,3,0.143
1218,null-source,3,0.500,1,0.500
1219,null-source,4,0.500,1,0.500
1220,null-source,9,0.500,1,0.500
1221,null-source,2,0.500,8,0.167,7,0.167,3,0.167
1222,null-source,6,0.500,3,0.500
1223,null-source,7,1.000
1224,null-source,4,0.500,2,0.500
1225,null-source,6,0.500,3,0.500
1226,null-source,6,0.500,3,0.500
1227,null-source,9,1.000
1228,null-source,10,0.500,8,0.500
1229,null-source,10,0.143,7,0.143,6,0.143,5,0.143,4,0.143,3,0.143,1,0.143
1230,null-source,9,0.500,4,0.500
1231,null-source,8,0.500,3,0.500
1232,null-source,7,0.500,4,0.500
1233,null-source,8,0.500,7,0.500
1234,null-source,9,0.500,3,0.500
1235,null-source,10,0.500,7,0.500
1236,null-source,10,0.500,3,0.500
1237,null-source,9,0.286,1,0.286,7,0.143,6,0.143,5,0.143
1238,null-source,7,0.500,1,0.500
1239,null-source,5,0.500,1,0.500
1240,null-source,10,0.500,1,0.500
1241,null-source,7,0.667,1,0.333
1242,null-source,10,0.500,8,0.500
1243,null-source,5,0.500,3,0.500
1244,null-source,9,0.500,8,0.500
1245,null-source,2,0.667,10,0.333
1246,null-source,9,0.500,1,0.500
1247,null-source,7,0.500,6,0.500
1248,null-source,5,0.500,1,0.500
1249,null-source,7,0.750,3,0.250
1250,null-source,9,0.500,5,0.500
1251,null-source,7,0.500,2,0.500
1252,null-source,2,0.500,1,0.500
1253,null-source,7,0.250,3,0.250,9,0.125,6,0.125,2,0.125,1,0.125
1254,null-source,6,0.500,2,0.500
1255,null-source,7,0.500,6,0.500
1256,null-source,8,0.500,6,0.500
1257,null-source,2,0.500,5,0.250,4,0.250
1258,null-source,10,0.500,1,0.500
1259,null-source,10,0.500,7,0.500
1260,null-source,10,0.500,6,0.500
1261,null-source,10,0.500,1,0.500
1262,null-source,8,0.500,5,0.500
1263,null-source,4,1.000
1264,null-source,8,0.500,5,0.500
1265,null-source,9,0.333,8,0.167,7,0.167,6,0.167,5,0.167
1266,null-source,1,1.000
1267,null-source,10,0.500,3,0.500
1268,null-source,7,0.500,4,0.500
1269,null-source,3,0.571,8,0.143,5,0.143,2,0.143
1270,null-source,7,0.500,5,0.500
1271,null-source,6,0.500,1,0.500
1272,null-source,9,0.500,7,0.500
1273,null-source,9,0.250,8,0.250,5,0.250,2,0.250
1274,null-source,9,0.500,2,0.500
1275,null-source,9,0.500,4,0.500
1276,null-source,9,0.500,8,0.500
1277,null-source,3,0.400,9,0.200,5,0.200,1,0.200
1278,null-source,8,0.500,4,0.500
1279,null-source,6,0.500,2,0.500
1280,null-source,4,1.000
1281,null-source,8,0.333,4,0.333,2,0.333
1282,null-source,1,1.000
1283,null-source,9,0.500,1,0.500
1284,null-source,8,1.000
1285,null-source,5,0.500,2,0.500
1286,null-source,8,0.500,2,0.500
1287,null-source,8,0.500,2,0.500
1288,null-source,8,0.500,7,0.500
1289,null-source,8,0.286,6,0.286,7,0.143,5,0.143,3,0.143
1290,null-source,10,0.500,2,0.500
1291,null-source,6,1.000
1292,null-source,8,0.500,6,0.500
1293,null-source,8,0.250,7,0.250,5,0.250,3,0.250
1294,null-source,9,0.500,1,0.500
1295,null-source,9,0.500,8,0.500
1296,null-source,4,0.500,2,0.500
1297,null-source,5,0.500,2,0.500
1298,null-source,10,0.500,6,0.500
1299,null-source,4,0.500,3,0.500
1300,null-source,1,1.000
1301,null-source,7,1.000
1302,null-source,6,0.500,4,0.500
1303,null-source,10,0.500,4,0.500
1304,null-source,4,0.500,3,0.500
1305,null-source,1,0.571,5,0.286,6,0.143
1306,null-source,8,0.500,1,0.500
1307,null-source,2,0.500,1,0.500
1308,null-source,6,0.500,1,0.500
1309,null-source,4,0.667,1,0.333
1310,null-source,10,0.500,3,0.500
1311,null-source,8,0.500,2,0.500
1312,null-source,6,0.500,5,0.500
1313,null-source,5,0.500,4,0.500
1314,null-source,10,1.000
1315,null-source,9,0.500,1,0.500
1316,null-source,6,0.500,3,0.500
1317,null-source,9,0.250,8,0.250,7,0.250,4,0.250
1318,null-source,9,0.500,4,0.500
1319,null-source,3,0.500,1,0.500
1320,null-source,10,0.500,9,0.500
1321,null-source,10,0.200,9,0.200,6,0.200,5,0.200,3,0.200
1322,null-source,10,0.500,9,0.500
1323,null-source,8,0.500,6,0.500
1324,null-source,8,0.500,3,0.500
1325,null-source,3,0.400,6,0.200,5,0.200,2,0.200
1326,null-source,10,0.500,1,0.500
1327,null-source,8,0.500,4,0.500
1328,null-source,5,0.500,2,0.500
1329,null-source,3,0.429,8,0.286,7,0.143,1,0.143
1330,null-source,5,1.000
1331,null-source,10,0.500,4,0.500
1332,null-source,9,0.500,8,0.500
1333,null-source,9,0.286,4,0.286,10,0.143,7,0.143,6,0.143
1334,null-source,9,0.500,1,0.500
1335,null-source,8,0.500,3,0.500
1336,null-source,9,0.500,5,0.500
1337,null-source,10,0.500,9,0.500
1338,null-source,6,0.500,3,0.500
1339,null-source,5,0.500,2,0.500
1340,null-source,10,0.500,3,0.500
1341,null-source,10,0.500,3,0.500
1342,null-source,9,0.500,6,0.500
1343,null-source,4,0.500,1,0.500
1344,null-source,4,0.500,3,0.500
1345,null-source,9,0.300,7,0.300,2,0.200,10,0.100,8,0.100
1346,null-source,10,0.500,6,0.500
1347,null-source,8,0.500,7,0.500
1348,null-source,6,0.500,3,0.500
1349,null-source,8,0.222,7,0.222,6,0.222,2,0.222,1,0.111
1350,null-source,10,0.500,9,0.500
1351,null-source,2,1.000
1352,null-source,9,0.500,7,0.500
1353,null-source,10,0.250,9,0.250,8,0.250,5,0.250
1354,null-source,9,0.500,2,0.500
1355,null-source,9,0.500,2,0.500
1356,null-source,10,1.000
1357,null-source,10,0.250,5,0.250,2,0.250,1,0.250
1358,null-source,5,0.500,2,0.500
1359,null-source,3,0.500,1,0.500
1360,null-source,6,0.500,2,0.500
1361,null-source,7,0.273,8,0.182,6,0.182,4,0.182,9,0.091,3,0.091
1362,null-source,10,0.500,1,0.500
1363,null-source,6,1.000
1364,null-source,7,0.500,3,0.500
1365,null-source,6,0.333,4,0.333,1,0.222,2,0.111
1366,null-source,9,0.500,6,0.500
1367,null-source,6,0.500,4,0.500
1368,null-source,3,0.500,1,0.500
1369,null-source,8,0.250,4,0.250,3,0.250,1,0.250
1370,null-source,8,0.500,3,0.500
1371,null-source,6,0.500,1,0.500
1372,null-source,5,0.500,3,0.500
1373,null-source,2,0.400,10,0.200,9,0.200,1,0.200
1374,null-source,9,0.500,1,0.500
1375,null-source,6,0.500,4,0.500
1376,null-source,8,0.500,4,0.500
1377,null-source,8,0.333,7,0.333,3,0.333
1378,null-source,10,0.500,1,0.500
1379,null-source,7,1.000
1380,null-source,10,0.500,1,0.500
1381,null-source,8,0.500,5,0.500
1382,null-source,8,0.500,6,0.500
1383,null-source,9,0.500,3,0.500
1384,null-source,6,0.500,3,0.500
1385,null-source,2,0.500,6,0.333,10,0.167
1386,null-source,9,0.500,3,0.500
1387,null-source,6,1.000
1388,null-source,5,1.000
1389,null-source,9,0.500,1,0.500
1390,null-source,10,0.500,4,0.500
1391,null-source,9,0.500,6,0.500
1392,null-source,10,0.500,5,0.500
1393,null-source,5,0.500,9,0.333,2,0.167
1394,null-source,6,0.500,5,0.500
1395,null-source,7,0.500,5,0.500
1396,null-source,10,0.500,8,0.500
1397,null-source,10,0.500,4,0.500
1398,null-source,6,0.500,3,0.500
